0.042103	512	512	512	1
0.040846	512	512	512	1
0.039298	512	512	512	1
0.039881	512	512	512	1
0.038152	512	512	512	1
0.042359	512	512	512	1
0.043227	512	512	512	1
0.052551	512	512	512	1
0.041806	512	512	512	1
0.044079	512	512	512	1
0.040513	512	512	512	1
0.042862	512	512	512	1
0.044112	512	512	512	1
0.042947	512	512	512	1
0.040959	512	512	512	1
