14.646272	8192	8192	8192	4	2	0.251654	25.530474
15.226875	8192	8192	8192	4	4	0.263263	26.903620
16.422409	8192	8192	8192	4	12	0.248695	27.432087
27.137903	8192	8192	8192	4	1	0.251577	38.308413
17.301958	8192	8192	8192	16	1	0.304804	36.905129
17.302650	8192	8192	8192	16	2	0.295108	36.885034
17.895613	8192	8192	8192	16	4	0.292651	38.035825
19.046634	8192	8192	8192	16	12	0.281365	38.771754
19.777951	8192	8192	8192	64	2	0.747022	73.292366
19.993851	8192	8192	8192	64	1	0.462265	73.186409
20.234295	8192	8192	8192	64	4	0.808424	75.256035
23.484847	8192	8192	8192	64	12	0.512131	77.781174
31.751446	8192	8192	8192	256	2	0.284911	229.546030
33.843914	8192	8192	8192	256	1	0.287497	223.572662
35.069693	8192	8192	8192	256	4	0.333210	224.778000
52.517459	8192	8192	8192	256	12	0.436399	246.248105
