35.954010	4096	4096	4096	4	1	0.198841	40.557595
34.981937	4096	4096	4096	9	1	0.178295	44.662702
28.265110	4096	4096	4096	16	1	0.181349	37.724857
22.826557	4096	4096	4096	25	1	0.218674	37.414138
26.172408	4096	4096	4096	36	1	0.245866	39.350623
17.817926	4096	4096	4096	49	1	0.192459	35.751445
16.480924	4096	4096	4096	64	1	0.245249	34.215644
13.537462	4096	4096	4096	81	1	0.146536	35.348304
10.785242	4096	4096	4096	100	1	0.109375	37.643682
10.237599	4096	4096	4096	121	1	0.103214	41.129297
9.072520	4096	4096	4096	144	1	0.100869	40.621921
8.965683	4096	4096	4096	169	1	0.099666	50.096259
9.349368	4096	4096	4096	196	1	0.104505	54.211363
9.543498	4096	4096	4096	225	1	0.104170	59.182804
10.024328	4096	4096	4096	256	1	0.105317	62.494127
11.172066	4096	4096	4096	289	1	0.109686	70.600169
12.039497	4096	4096	4096	324	1	0.112943	79.062146
