12.835487	4096	4096	4096	4	2	0.075657	12.835488
20.084412	4096	4096	4096	4	1	0.068669	20.084414
9.043733	4096	4096	4096	4	4	0.079305	9.043733
9.940505	4096	4096	4096	4	12	0.075402	9.940506
16.903447	4096	4096	4096	16	4	0.113626	16.903447
16.914999	4096	4096	4096	16	2	0.113754	16.914999
16.992318	4096	4096	4096	16	1	0.113835	16.992318
17.021750	4096	4096	4096	16	12	0.112981	17.021751
16.014364	4096	4096	4096	64	12	0.536406	16.014364
16.405295	4096	4096	4096	64	2	0.142117	16.405297
16.430144	4096	4096	4096	64	1	0.105190	16.430144
16.653643	4096	4096	4096	64	4	0.554621	16.653643
10.570809	4096	4096	4096	256	1	0.066949	10.570810
12.485256	4096	4096	4096	256	4	0.064022	12.485257
27.591648	4096	4096	4096	256	12	0.060260	27.591650
9.608926	4096	4096	4096	256	2	0.066288	9.608927
