0.977407	2048	2048	2048	4	4	0.019172	0.977408
1.303099	2048	2048	2048	16	4	0.018579	1.303099
1.458725	2048	2048	2048	64	4	0.015891	1.458726
4.029553	2048	2048	2048	256	4	0.188661	4.029555
