215.780994	8192	8192	8192	4	1	0.449953	226.684492
173.660409	8192	8192	8192	16	1	0.687243	193.569415
171.728090	8192	8192	8192	64	1	1.172653	227.747498
135.381799	8192	8192	8192	256	1	0.900393	324.364348
