3.755396	4096	4096	4096	4	12	0.151446	8.316219
4.634061	4096	4096	4096	9	12	0.112464	14.465117
4.032358	4096	4096	4096	16	12	0.094047	13.383568
5.567996	4096	4096	4096	25	12	0.151147	19.976413
5.544354	4096	4096	4096	36	12	0.117854	18.618174
5.883038	4096	4096	4096	49	12	0.081312	23.362208
7.032772	4096	4096	4096	64	12	0.078194	24.625795
8.499681	4096	4096	4096	81	12	0.068282	30.328339
10.533040	4096	4096	4096	100	12	0.059962	37.392804
13.040890	4096	4096	4096	121	12	0.058414	44.887086
15.440758	4096	4096	4096	144	12	0.056998	46.355815
18.809855	4096	4096	4096	169	12	0.058977	58.920017
24.380313	4096	4096	4096	196	12	0.061323	68.246682
28.188955	4096	4096	4096	225	12	0.060382	76.677765
31.593720	4096	4096	4096	256	12	0.061795	82.511087
38.981921	4096	4096	4096	289	12	0.063811	99.580430
46.269322	4096	4096	4096	324	12	0.065167	112.747797
