96.107151	8192	8192	8192	1	1	0.000000	106.584082
48.852237	8192	8192	8192	1	2	0.000000	59.806225
32.489353	8192	8192	8192	1	3	0.000000	43.237317
25.112980	8192	8192	8192	1	4	0.000000	35.557152
20.660271	8192	8192	8192	1	5	0.000000	31.469847
17.949279	8192	8192	8192	1	6	0.000000	28.401603
15.488679	8192	8192	8192	1	7	0.000000	25.966442
13.212605	8192	8192	8192	1	8	0.000000	23.889137
13.215020	8192	8192	8192	1	9	0.000000	23.666258
10.914770	8192	8192	8192	1	10	0.000000	21.868430
11.310322	8192	8192	8192	1	11	0.000000	21.789012
9.365448	8192	8192	8192	1	12	0.000000	19.829088
10.073875	8192	8192	8192	1	13	0.000000	20.548243
9.100102	8192	8192	8192	1	14	0.000000	19.559996
10.000661	8192	8192	8192	1	15	0.000000	20.948892
9.841394	8192	8192	8192	1	16	0.000000	20.358688
9.892263	8192	8192	8192	1	17	0.000000	20.616504
8.910181	8192	8192	8192	1	18	0.000000	19.419771
9.407710	8192	8192	8192	1	19	0.000000	19.879918
9.781600	8192	8192	8192	1	20	0.000000	20.324801
10.544562	8192	8192	8192	1	21	0.000000	21.284978
9.273189	8192	8192	8192	1	22	0.000000	19.875031
9.842403	8192	8192	8192	1	23	0.000000	20.522562
9.791564	8192	8192	8192	1	24	0.000000	20.406412
8.881771	8192	8192	8192	1	25	0.000000	19.362026
9.144101	8192	8192	8192	1	26	0.000000	19.687066
9.168332	8192	8192	8192	1	27	0.000000	19.639827
9.268329	8192	8192	8192	1	28	0.000000	20.357588
9.137098	8192	8192	8192	1	29	0.000000	19.588227
10.016185	8192	8192	8192	1	30	0.000000	20.485372
9.119224	8192	8192	8192	1	31	0.000000	19.765687
10.022627	8192	8192	8192	1	32	0.000000	20.477510
9.697077	8192	8192	8192	1	33	0.000000	20.597185
10.391746	8192	8192	8192	1	34	0.000000	21.097252
9.272032	8192	8192	8192	1	35	0.000000	19.947600
10.422896	8192	8192	8192	1	36	0.000000	21.175441
9.571042	8192	8192	8192	1	37	0.000000	20.046765
10.173516	8192	8192	8192	1	38	0.000000	21.039619
9.525973	8192	8192	8192	1	39	0.000000	20.010290
10.323369	8192	8192	8192	1	40	0.000000	21.380873
8.878406	8192	8192	8192	1	41	0.000000	19.562231
9.882781	8192	8192	8192	1	42	0.000000	20.363085
9.061885	8192	8192	8192	1	43	0.000000	19.820815
9.068569	8192	8192	8192	1	44	0.000000	19.794386
9.051588	8192	8192	8192	1	45	0.000000	19.596473
8.973969	8192	8192	8192	1	46	0.000000	19.546341
9.052622	8192	8192	8192	1	47	0.000000	19.635943
9.462724	8192	8192	8192	1	48	0.000000	20.419709
9.217473	8192	8192	8192	1	49	0.000000	19.871996
8.837139	8192	8192	8192	1	50	0.000000	19.286733
9.418916	8192	8192	8192	1	51	0.000000	20.502852
9.103524	8192	8192	8192	1	52	0.000000	19.570668
9.752129	8192	8192	8192	1	53	0.000000	20.482818
9.605046	8192	8192	8192	1	54	0.000000	20.341263
10.197560	8192	8192	8192	1	55	0.000000	20.972798
9.586294	8192	8192	8192	1	56	0.000000	20.449560
10.009569	8192	8192	8192	1	57	0.000000	20.497237
13.169153	8192	8192	8192	1	58	0.000000	24.128549
10.106300	8192	8192	8192	1	59	0.000000	21.037750
9.922092	8192	8192	8192	1	60	0.000000	20.409099
9.062551	8192	8192	8192	1	61	0.000000	19.669342
9.846677	8192	8192	8192	1	62	0.000000	20.324697
9.644366	8192	8192	8192	1	63	0.000000	20.115365
9.513436	8192	8192	8192	1	64	0.000000	22.273585
9.754273	8192	8192	8192	1	65	0.000000	20.222617
9.207138	8192	8192	8192	1	66	0.000000	19.681158
9.858743	8192	8192	8192	1	67	0.000000	20.812996
9.280974	8192	8192	8192	1	68	0.000000	20.070338
10.372403	8192	8192	8192	1	69	0.000000	21.104941
9.339198	8192	8192	8192	1	70	0.000000	19.824142
9.878278	8192	8192	8192	1	71	0.000000	20.511730
8.964194	8192	8192	8192	1	72	0.000000	19.551190
9.569459	8192	8192	8192	1	73	0.000000	20.361795
9.050410	8192	8192	8192	1	74	0.000000	19.798071
9.294392	8192	8192	8192	1	75	0.000000	19.996815
10.979048	8192	8192	8192	1	76	0.000000	21.467911
8.740124	8192	8192	8192	1	77	0.000000	19.186929
8.877525	8192	8192	8192	1	78	0.000000	19.702244
9.943429	8192	8192	8192	1	79	0.000000	20.531870
9.475874	8192	8192	8192	1	80	0.000000	20.026563
9.812359	8192	8192	8192	1	81	0.000000	20.548003
9.400363	8192	8192	8192	1	82	0.000000	20.460983
9.422009	8192	8192	8192	1	83	0.000000	20.124359
9.941344	8192	8192	8192	1	84	0.000000	20.311606
9.092352	8192	8192	8192	1	85	0.000000	19.570079
9.209919	8192	8192	8192	1	86	0.000000	19.776669
11.583367	8192	8192	8192	1	87	0.000000	22.338428
9.203811	8192	8192	8192	1	88	0.000000	19.824907
9.814317	8192	8192	8192	1	89	0.000000	20.535593
9.327448	8192	8192	8192	1	90	0.000000	20.196502
9.122560	8192	8192	8192	1	91	0.000000	19.884126
10.049294	8192	8192	8192	1	92	0.000000	20.777876
9.573236	8192	8192	8192	1	93	0.000000	20.049580
11.508724	8192	8192	8192	1	94	0.000000	22.271169
9.358118	8192	8192	8192	1	95	0.000000	20.045634
9.597845	8192	8192	8192	1	96	0.000000	20.075691
9.048674	8192	8192	8192	1	97	0.000000	19.797166
13.467095	8192	8192	8192	1	98	0.000000	24.188050
9.221160	8192	8192	8192	1	99	0.000000	19.956528
9.779400	8192	8192	8192	1	100	0.000000	20.251987
9.155863	8192	8192	8192	1	101	0.000000	19.767884
9.826117	8192	8192	8192	1	102	0.000000	20.578794
8.877651	8192	8192	8192	1	103	0.000000	19.620065
9.834052	8192	8192	8192	1	104	0.000000	20.290320
9.451517	8192	8192	8192	1	105	0.000000	20.187184
10.488089	8192	8192	8192	1	106	0.000000	21.131931
9.650980	8192	8192	8192	1	107	0.000000	20.566682
9.438754	8192	8192	8192	1	108	0.000000	22.203019
9.976443	8192	8192	8192	1	109	0.000000	20.724708
10.092345	8192	8192	8192	1	110	0.000000	20.545419
9.048943	8192	8192	8192	1	111	0.000000	19.788767
10.704973	8192	8192	8192	1	112	0.000000	21.455114
9.687023	8192	8192	8192	1	113	0.000000	20.418278
9.933820	8192	8192	8192	1	114	0.000000	20.412981
9.202318	8192	8192	8192	1	115	0.000000	19.959343
9.185166	8192	8192	8192	1	116	0.000000	19.633680
9.966785	8192	8192	8192	1	117	0.000000	20.487435
10.791411	8192	8192	8192	1	118	0.000000	21.171306
8.843236	8192	8192	8192	1	119	0.000000	19.580813
8.916315	8192	8192	8192	1	120	0.000000	19.637845
9.736154	8192	8192	8192	1	121	0.000000	20.651239
9.071671	8192	8192	8192	1	122	0.000000	19.783054
10.322886	8192	8192	8192	1	123	0.000000	21.064912
9.000587	8192	8192	8192	1	124	0.000000	19.785713
9.119437	8192	8192	8192	1	125	0.000000	19.662474
9.828098	8192	8192	8192	1	126	0.000000	20.617164
9.824022	8192	8192	8192	1	127	0.000000	20.738589
9.516689	8192	8192	8192	1	128	0.000000	20.229071
9.397062	8192	8192	8192	1	129	0.000000	20.014766
9.732482	8192	8192	8192	1	130	0.000000	20.223197
11.239370	8192	8192	8192	1	131	0.000000	21.932081
9.516748	8192	8192	8192	1	132	0.000000	19.997072
9.122640	8192	8192	8192	1	133	0.000000	19.671695
9.790345	8192	8192	8192	1	134	0.000000	20.476788
10.162847	8192	8192	8192	1	135	0.000000	20.945429
9.351490	8192	8192	8192	1	136	0.000000	19.826077
9.486878	8192	8192	8192	1	137	0.000000	20.045138
9.539238	8192	8192	8192	1	138	0.000000	20.013659
9.555270	8192	8192	8192	1	139	0.000000	20.028885
9.197315	8192	8192	8192	1	140	0.000000	19.969712
10.549466	8192	8192	8192	1	141	0.000000	21.030243
9.758260	8192	8192	8192	1	142	0.000000	20.232302
9.971920	8192	8192	8192	1	143	0.000000	20.421354
9.528094	8192	8192	8192	1	144	0.000000	20.278238
