12.948960	4096	4096	4096	1	1	0.000000	15.842311
6.370447	4096	4096	4096	1	2	0.000000	9.265072
4.683739	4096	4096	4096	1	3	0.000000	7.652018
3.763018	4096	4096	4096	1	4	0.000000	6.664204
2.976291	4096	4096	4096	1	5	0.000000	5.939137
2.347816	4096	4096	4096	1	6	0.000000	5.227287
2.466523	4096	4096	4096	1	7	0.000000	5.385596
2.641496	4096	4096	4096	1	8	0.000000	5.522416
1.798366	4096	4096	4096	1	9	0.000000	4.714749
2.135768	4096	4096	4096	1	10	0.000000	5.109822
1.720606	4096	4096	4096	1	11	0.000000	4.596842
2.745677	4096	4096	4096	1	12	0.000000	5.719105
2.549234	4096	4096	4096	1	13	0.000000	5.426561
2.965638	4096	4096	4096	1	14	0.000000	5.899718
2.789657	4096	4096	4096	1	15	0.000000	5.670063
2.707364	4096	4096	4096	1	16	0.000000	5.609780
2.407674	4096	4096	4096	1	17	0.000000	5.412944
2.951318	4096	4096	4096	1	18	0.000000	5.886538
2.472442	4096	4096	4096	1	19	0.000000	5.501906
2.564703	4096	4096	4096	1	20	0.000000	6.585041
3.020327	4096	4096	4096	1	21	0.000000	6.087734
2.693611	4096	4096	4096	1	22	0.000000	5.558456
2.762294	4096	4096	4096	1	23	0.000000	5.653647
2.708764	4096	4096	4096	1	24	0.000000	5.709409
2.743076	4096	4096	4096	1	25	0.000000	5.669118
2.758066	4096	4096	4096	1	26	0.000000	5.688334
2.556622	4096	4096	4096	1	27	0.000000	5.484244
2.932163	4096	4096	4096	1	28	0.000000	5.891603
2.715543	4096	4096	4096	1	29	0.000000	5.731212
2.751006	4096	4096	4096	1	30	0.000000	5.660488
2.704100	4096	4096	4096	1	31	0.000000	5.665368
2.674776	4096	4096	4096	1	32	0.000000	5.664995
2.754819	4096	4096	4096	1	33	0.000000	5.677627
3.514667	4096	4096	4096	1	34	0.000000	6.489573
2.488334	4096	4096	4096	1	35	0.000000	5.374531
2.803147	4096	4096	4096	1	36	0.000000	5.682868
2.797864	4096	4096	4096	1	37	0.000000	5.721578
3.254923	4096	4096	4096	1	38	0.000000	5.861330
2.634000	4096	4096	4096	1	39	0.000000	5.503389
2.938705	4096	4096	4096	1	40	0.000000	5.897825
2.781555	4096	4096	4096	1	41	0.000000	5.661512
2.721697	4096	4096	4096	1	42	0.000000	5.666945
2.708101	4096	4096	4096	1	43	0.000000	5.662264
2.654655	4096	4096	4096	1	44	0.000000	5.527427
2.522610	4096	4096	4096	1	45	0.000000	5.618854
2.604062	4096	4096	4096	1	46	0.000000	5.630042
2.755654	4096	4096	4096	1	47	0.000000	5.775951
2.585776	4096	4096	4096	1	48	0.000000	5.462403
2.555358	4096	4096	4096	1	49	0.000000	5.516216
2.914512	4096	4096	4096	1	50	0.000000	5.879157
2.810673	4096	4096	4096	1	51	0.000000	5.694291
2.805768	4096	4096	4096	1	52	0.000000	5.669303
2.799326	4096	4096	4096	1	53	0.000000	5.974927
2.431125	4096	4096	4096	1	54	0.000000	5.305765
2.504525	4096	4096	4096	1	55	0.000000	5.568740
2.891922	4096	4096	4096	1	56	0.000000	5.800641
2.689566	4096	4096	4096	1	57	0.000000	5.669224
3.371935	4096	4096	4096	1	58	0.000000	6.321693
2.979033	4096	4096	4096	1	59	0.000000	5.870623
2.614689	4096	4096	4096	1	60	0.000000	5.516437
2.885237	4096	4096	4096	1	61	0.000000	5.900095
3.000223	4096	4096	4096	1	62	0.000000	5.806580
2.272431	4096	4096	4096	1	63	0.000000	5.250661
1.453754	4096	4096	4096	1	64	0.000000	4.329191
1.891702	4096	4096	4096	1	65	0.000000	4.748307
1.838076	4096	4096	4096	1	66	0.000000	4.816601
1.922271	4096	4096	4096	1	67	0.000000	4.783359
1.870237	4096	4096	4096	1	68	0.000000	4.816550
1.718745	4096	4096	4096	1	69	0.000000	4.577207
2.149435	4096	4096	4096	1	70	0.000000	5.102522
1.281758	4096	4096	4096	1	71	0.000000	4.140744
1.929520	4096	4096	4096	1	72	0.000000	4.921449
1.644942	4096	4096	4096	1	73	0.000000	4.572130
1.879177	4096	4096	4096	1	74	0.000000	4.829404
1.635875	4096	4096	4096	1	75	0.000000	4.635997
1.524041	4096	4096	4096	1	76	0.000000	5.570083
1.850269	4096	4096	4096	1	77	0.000000	4.788812
1.676507	4096	4096	4096	1	78	0.000000	4.635019
1.558805	4096	4096	4096	1	79	0.000000	4.555088
1.889154	4096	4096	4096	1	80	0.000000	4.800076
3.229546	4096	4096	4096	1	81	0.000000	6.086119
1.484939	4096	4096	4096	1	82	0.000000	4.419898
1.598454	4096	4096	4096	1	83	0.000000	5.589815
1.877686	4096	4096	4096	1	84	0.000000	4.805529
1.511409	4096	4096	4096	1	85	0.000000	4.546987
1.928354	4096	4096	4096	1	86	0.000000	4.850651
1.776162	4096	4096	4096	1	87	0.000000	4.636950
1.914157	4096	4096	4096	1	88	0.000000	4.769386
2.065079	4096	4096	4096	1	89	0.000000	4.952414
1.521296	4096	4096	4096	1	90	0.000000	4.380095
1.736127	4096	4096	4096	1	91	0.000000	4.591514
1.683627	4096	4096	4096	1	92	0.000000	4.751405
1.851005	4096	4096	4096	1	93	0.000000	4.764426
1.827876	4096	4096	4096	1	94	0.000000	4.757911
1.867290	4096	4096	4096	1	95	0.000000	4.789141
1.808147	4096	4096	4096	1	96	0.000000	4.742900
1.967125	4096	4096	4096	1	97	0.000000	4.823182
1.424042	4096	4096	4096	1	98	0.000000	4.342984
1.776479	4096	4096	4096	1	99	0.000000	4.842359
1.601310	4096	4096	4096	1	100	0.000000	4.591318
1.800794	4096	4096	4096	1	101	0.000000	4.741238
1.925609	4096	4096	4096	1	102	0.000000	4.785028
1.918173	4096	4096	4096	1	103	0.000000	4.773725
1.877454	4096	4096	4096	1	104	0.000000	4.820735
1.732419	4096	4096	4096	1	105	0.000000	4.598106
2.792094	4096	4096	4096	1	106	0.000000	5.647680
2.427718	4096	4096	4096	1	107	0.000000	5.352341
2.040466	4096	4096	4096	1	108	0.000000	5.018293
1.798965	4096	4096	4096	1	109	0.000000	4.681549
1.751034	4096	4096	4096	1	110	0.000000	4.611399
1.841057	4096	4096	4096	1	111	0.000000	4.780723
1.890801	4096	4096	4096	1	112	0.000000	4.833449
1.644152	4096	4096	4096	1	113	0.000000	4.575145
1.914877	4096	4096	4096	1	114	0.000000	4.774297
1.859486	4096	4096	4096	1	115	0.000000	4.892833
1.504559	4096	4096	4096	1	116	0.000000	4.365736
1.654749	4096	4096	4096	1	117	0.000000	4.579114
1.895359	4096	4096	4096	1	118	0.000000	4.845000
1.714358	4096	4096	4096	1	119	0.000000	4.577794
2.180439	4096	4096	4096	1	120	0.000000	5.038911
3.545778	4096	4096	4096	1	121	0.000000	6.484459
1.317270	4096	4096	4096	1	122	0.000000	4.354769
1.924842	4096	4096	4096	1	123	0.000000	4.784283
1.712245	4096	4096	4096	1	124	0.000000	4.565029
1.688410	4096	4096	4096	1	125	0.000000	4.543675
3.236292	4096	4096	4096	1	126	0.000000	6.093291
1.392579	4096	4096	4096	1	127	0.000000	4.393733
1.501491	4096	4096	4096	1	128	0.000000	5.567183
1.814492	4096	4096	4096	1	129	0.000000	4.815101
1.968213	4096	4096	4096	1	130	0.000000	4.825258
1.769567	4096	4096	4096	1	131	0.000000	4.671018
2.088896	4096	4096	4096	1	132	0.000000	4.955214
1.510861	4096	4096	4096	1	133	0.000000	4.370962
