2.562769	4096	4096	4096	4	2	0.064411	5.571521
2.917294	4096	4096	4096	4	4	0.064215	5.743667
3.165855	4096	4096	4096	4	12	0.077989	5.999148
4.350679	4096	4096	4096	4	1	0.063491	7.302839
2.351317	4096	4096	4096	16	1	0.083111	7.473385
2.407583	4096	4096	4096	16	2	0.080461	7.657912
2.646418	4096	4096	4096	16	4	0.082244	7.505767
3.471261	4096	4096	4096	16	12	0.076422	8.585087
3.022320	4096	4096	4096	64	2	0.068829	16.092786
3.234639	4096	4096	4096	64	1	0.090278	16.405941
3.614939	4096	4096	4096	64	4	0.071135	16.622431
6.785846	4096	4096	4096	64	12	0.096169	20.317833
13.061592	4096	4096	4096	256	4	0.061826	61.963254
31.968238	4096	4096	4096	256	12	0.060081	79.001371
7.036045	4096	4096	4096	256	1	0.066500	54.700123
7.910097	4096	4096	4096	256	2	0.064686	55.805550
116.773396	4096	4096	4096	1024	1	1.589900	296.912714
121.787668	4096	4096	4096	1024	2	2.642349	296.427612
138.316963	4096	4096	4096	1024	4	3.217584	312.966148
223.143316	4096	4096	4096	1024	12	5.384439	398.548693
